Timestamp,Cell 1 Voltage,Cell 2 Voltage,Cell 1 Current,Cell 2 Current,Cell 1 Temp,Cell 2 Temp,V_bank,Cell 1 C_rate,Cell 2 C_rate,Interval Number,capacidad
2023-11-14 16:29:25,3.4391415035351534,3.443577409930181,-2.599598,-2.599598,23.74328947300739,25.125082679483366,6.882718913465334,1.0,1.0,2.0,3314
2023-11-14 16:29:26,3.4391415035351534,3.4432488242657264,-2.599614,-2.599614,23.90273484340748,25.00396296863249,6.88239032780088,1.0,1.0,2.0,3316
2023-11-14 16:29:27,3.4388129178827134,3.4430845314338328,-2.59959,-2.59959,23.802220160513592,24.976276640250926,6.881897449316546,1.0,1.0,2.0,3317
2023-11-14 16:29:28,3.4388129178827134,3.4430845314338328,-2.59959,-2.59959,23.802220160513592,24.976276640250926,6.881897449316546,1.0,1.0,2.0,3319
2023-11-14 16:29:29,3.4388129178827134,3.4430845314338328,-2.599582,-2.599582,23.684352476454748,24.837834026932107,6.881897449316546,1.0,1.0,2.0,3320
2023-11-14 16:29:30,3.4383200394057205,3.442591652939489,-2.599614,-2.599614,23.9477875257646,25.014345161615243,6.88091169234521,1.0,1.0,2.0,3322
2023-11-14 16:29:31,3.4383200394057205,3.442755945770714,-2.599542,-2.599542,23.87500840319571,25.007423710455623,6.881075985176435,1.0,1.0,2.0,3323
2023-11-14 16:29:32,3.4383200394057205,3.442755945770714,-2.599542,-2.599542,23.87500840319571,25.007423710455623,6.881075985176435,1.0,1.0,2.0,3325
2023-11-14 16:29:33,3.438155746580501,3.442591652939489,-2.599558,-2.599558,23.75715607921036,24.91397977857256,6.88074739951999,1.0,1.0,2.0,3326
2023-11-14 16:29:34,3.438155746580501,3.4424273601084856,-2.599598,-2.599598,23.71208832900829,25.24619036080484,6.880583106688987,1.0,1.0,2.0,3327
2023-11-14 16:29:35,3.438155746580501,3.4420987744471474,-2.599582,-2.599582,23.816085303856536,25.152765449402207,6.8802545210276485,1.0,1.0,2.0,3329
2023-11-14 16:29:36,3.4378271609307287,3.4424273601084856,-2.599598,-2.599598,23.739822766955903,25.15622575221609,6.880254521039214,1.0,1.0,2.0,3330
2023-11-14 16:29:37,3.4378271609307287,3.4424273601084856,-2.599598,-2.599598,23.739822766955903,25.15622575221609,6.880254521039214,1.0,1.0,2.0,3332
