Timestamp,Cell 1 Voltage,Cell 1 Current,Cell 1 Temp,C_rate,Interval Number,capacidad
2023-09-22 13:08:44,2.288057210586074,-1.499869,17.53126270557762,3.0,43.0,0
2023-09-22 13:08:45,2.101257588963224,-1.499901,17.38189043869245,3.0,43.0,0
2023-09-22 13:08:46,1.934173138077108,-1.499909,17.54548133351684,3.0,43.0,1
2023-09-22 13:08:47,1.934173138077108,-1.499909,17.54548133351684,3.0,43.0,1
2023-09-22 13:08:48,1.760681473974428,-1.499853,17.7834577027456,3.0,43.0,2
2023-09-22 13:08:49,1.584397002578831,-1.499941,17.889902427130867,3.0,43.0,2
2023-09-22 14:29:14,2.48701465900704,-1.499917,16.797244760722204,3.0,44.0,0
2023-09-22 14:29:15,2.3403019983615496,-1.499973,16.932912145546283,3.0,44.0,0
2023-09-22 14:29:16,2.193260894246082,-1.499869,16.97216132042232,3.0,44.0,0
2023-09-22 14:29:17,2.193260894246082,-1.499869,16.97216132042232,3.0,44.0,1
2023-09-22 14:29:18,2.045891337856822,-1.499973,17.121928181724076,3.0,44.0,1
2023-09-22 14:29:19,1.8768354407002088,-1.500029,17.18250633354511,3.0,44.0,2
2023-09-22 14:29:20,1.69808650592342,-1.499861,17.581022393161785,3.0,44.0,2
2023-09-22 14:29:21,1.5101374142935122,-1.499917,17.4992661720381,3.0,44.0,2
2023-09-22 15:57:23,2.39566834942601,-1.499853,16.704348069342146,3.0,45.0,0
2023-09-22 15:57:24,2.221354770774106,-1.499941,16.643576098039752,3.0,45.0,0
2023-09-22 15:57:25,2.038005345042155,-1.499917,17.211005449926922,3.0,45.0,0
2023-09-22 15:57:26,1.8503845315302672,-1.499878,17.047063215315866,3.0,45.0,1
2023-09-22 15:57:27,1.8503845315302672,-1.499878,17.047063215315866,3.0,45.0,1
2023-09-22 15:57:28,1.648141977268568,-1.499885,17.246621958413552,3.0,45.0,2
2023-09-22 15:57:29,1.430784825258422,-1.500045,17.524152918183482,3.0,45.0,2
2023-09-22 17:28:38,2.3918896363949225,-1.499957,16.457527086534963,3.0,46.0,0
2023-09-22 17:28:39,2.3918896363949225,-1.499957,16.457527086534963,3.0,46.0,0
2023-09-22 17:28:40,2.213468769859352,-1.500029,16.70792210477261,3.0,46.0,0
2023-09-22 17:28:41,2.03652672142804,-1.499981,16.77223987489416,3.0,46.0,1
2023-09-22 17:28:42,1.844962917041142,-1.499949,16.743657671795074,3.0,46.0,1
2023-09-22 17:28:43,1.6379559234369845,-1.500005,16.979296434291257,3.0,46.0,2
2023-09-22 17:28:44,1.6379559234369845,-1.500005,16.979296434291257,3.0,46.0,2
2023-09-22 17:28:45,1.412055646225551,-1.499973,16.989998472058115,3.0,46.0,2
2023-09-22 19:01:56,2.3447378773795946,-1.499869,16.12776608446097,3.0,47.0,0
2023-09-22 19:01:57,2.3447378773795946,-1.499869,16.12776608446097,3.0,47.0,0
2023-09-22 19:01:58,2.161059731695401,-1.499869,16.1959325004499,3.0,47.0,0
2023-09-22 19:01:59,1.9713030028679512,-1.499885,16.41097713861208,3.0,47.0,1
2023-09-22 19:02:00,1.7639672995740194,-1.499973,16.747230750563848,3.0,47.0,1
2023-09-22 19:02:01,1.540859851859058,-1.499917,16.64715162055373,3.0,47.0,2
